name,id,url,abstract
Guy Bresler,arXiv:1811.10106,https://arxiv.org/abs/1811.10106,"Abstract:  Sparse Principal Component Analysis (SPCA) and Sparse Linear Regression (SLR)
have a wide range of applications and have attracted a tremendous amount of
attention in the last two decades as canonical examples of statistical problems
in high dimension. A variety of algorithms have been proposed for both SPCA and
SLR, but an explicit connection between the two had not been made. We show how
to efficiently transform a black-box solver for SLR into an algorithm for SPCA:
assuming the SLR solver satisfies prediction error guarantees achieved by
existing efficient algorithms such as those based on the Lasso, the SPCA
algorithm derived from it achieves near state of the art guarantees for testing
and for support recovery for the single spiked covariance model as obtained by
the current best polynomialtime algorithms. Our reduction not only highlights
the inherent similarity between the two problems, but also, from a practical
standpoint, allows one to obtain a collection of algorithms for SPCA directly
from known algorithms for SLR. We provide experimental results on simulated
data comparing our proposed framework to other algorithms for SPCA."
Guy Bresler,arXiv:1806.07508,https://arxiv.org/abs/1806.07508,"Abstract:  The prototypical high-dimensional statistics problem entails finding a
structured signal in noise. Many of these problems exhibit an intriguing
phenomenon: the amount of data needed by all known computationally efficient
algorithms far exceeds what is needed for inefficient algorithms that search
over all possible structures. A line of work initiated by Berthet and Rigollet
in 2013 has aimed to explain these statistical-computational gaps by reducing
from conjecturally hard average-case problems in computer science. However, the
delicate nature of average-case reductions has limited the applicability of
this approach. In this work we introduce several new techniques to give a web
of average-case reductions showing strong computational lower bounds based on
the planted clique conjecture using natural problems as intermediates. These
include tight lower bounds for Planted Independent Set, Planted Dense Subgraph,
Sparse Spiked Wigner, Sparse PCA, a subgraph variant of the Stochastic Block
Model and a biased variant of Sparse PCA. We also give algorithms matching our
lower bounds and identify the information-theoretic limits of the models we
consider."
Guy Bresler,arXiv:1805.10262,https://arxiv.org/abs/1805.10262,"Abstract:  Graphical models are a rich language for describing high-dimensional
distributions in terms of their dependence structure. While there are
algorithms with provable guarantees for learning undirected graphical models in
a variety of settings, there has been much less progress in the important
scenario when there are latent variables. Here we study Restricted Boltzmann
Machines (or RBMs), which are a popular model with wide-ranging applications in
dimensionality reduction, collaborative filtering, topic modeling, feature
extraction and deep learning.
The main message of our paper is a strong dichotomy in the feasibility of
learning RBMs, depending on the nature of the interactions between variables:
ferromagnetic models can be learned efficiently, while general models cannot.
In particular, we give a simple greedy algorithm based on influence
maximization to learn ferromagnetic RBMs with bounded degree. In fact, we learn
a description of the distribution on the observed variables as a Markov Random
Field. Our analysis is based on tools from mathematical physics that were
developed to show the concavity of magnetization. Our algorithm extends
straighforwardly to general ferromagnetic Ising models with latent variables.
Conversely, we show that even for a contant number of latent variables with
constant degree, without ferromagneticity the problem is as hard as sparse
parity with noise. This hardness result is based on a sharp and surprising
characterization of the representational power of bounded degree RBMs: the
distribution on their observed variables can simulate any bounded order MRF.
This result is of independent interest since RBMs are the building blocks of
deep belief networks."
Guy Bresler,arXiv:1805.03027,https://arxiv.org/abs/1805.03027,"Abstract:  Most information systems store data by modifying the local state of matter,
in the hope that atomic (or sub-atomic) local interactions would stabilize the
state for a sufficiently long time, thereby allowing later recovery. In this
work we initiate the study of information retention in locally-interacting
systems. The evolution in time of the interacting particles is modeled via the
stochastic Ising model (SIM). The initial spin configuration $X_0$ serves as
the user-controlled input. The output configuration $X_t$ is produced by
running $t$ steps of the Glauber chain. Our main goal is to evaluate the
information capacity $I_n(t)\triangleq\max_{p_{X_0}}I(X_0;X_t)$ when the time
$t$ scales with the size of the system $n$. For the zero-temperature SIM on the
two-dimensional $\sqrt{n}\times\sqrt{n}$ grid and free boundary conditions, it
is easy to show that $I_n(t) = \Theta(n)$ for $t=O(n)$. In addition, we show
that on the order of $\sqrt{n}$ bits can be stored for infinite time in striped
configurations. The $\sqrt{n}$ achievability is optimal when $t\to\infty$ and
$n$ is fixed.
One of the main results of this work is an achievability scheme that stores
more than $\sqrt{n}$ bits (in orders of magnitude) for superlinear (in $n$)
times. The analysis of the scheme decomposes the system into $\Omega(\sqrt{n})$
independent Z-channels whose crossover probability is found via the (recently
rigorously established) Lifshitz law of phase boundary movement. We also
provide results for the positive but small temperature regime. We show that an
initial configuration drawn according to the Gibbs measure cannot retain more
than a single bit for $t\geq e^{cn^{\frac{1}{4}+\epsilon}}$. On the other hand,
when scaling time with $\beta$, the stripe-based coding scheme (that stores for
infinite time at zero temperature) is shown to retain its bits for time that is
exponential in $\beta$."
Guy Bresler,arXiv:1802.06186,https://arxiv.org/abs/1802.06186,"Abstract:  We study the problem of testing, using only a single sample, between mean
field distributions (like Curie-Weiss, Erdős-Rényi) and structured Gibbs
distributions (like Ising model on sparse graphs and Exponential Random
Graphs). Our goal is to test without knowing the parameter values of the
underlying models: only the \emph{structure} of dependencies is known. We
develop a new approach that applies to both the Ising and Exponential Random
Graph settings based on a general and natural statistical test. The test can
distinguish the hypotheses with high probability above a certain threshold in
the (inverse) temperature parameter, and is optimal in that below the threshold
no test can distinguish the hypotheses.
The thresholds do not correspond to the presence of long-range order in the
models. By aggregating information at a global scale, our test works even at
very high temperatures.
The proofs are based on distributional approximation and sharp concentration
of quadratic forms, when restricted to Hamming spheres. The restriction to
Hamming spheres is necessary, since otherwise any scalar statistic is useless
without explicit knowledge of the temperature parameter. At the same time, this
restriction radically changes the behavior of the functions under
consideration, resulting in a much smaller variance than in the independent
setting; this makes it hard to directly apply standard methods (i.e., Stein's
method) for concentration of weakly dependent variables. Instead, we carry out
an additional tensorization argument using a Markov chain that respects the
symmetry of the Hamming sphere."
Guy Bresler,arXiv:1712.05743,https://arxiv.org/abs/1712.05743,"Abstract:  We develop a new technique, based on Stein's method, for comparing two
stationary distributions of irreducible Markov Chains whose update rules are
`close enough'. We apply this technique to compare Ising models on $d$-regular
expander graphs to the Curie-Weiss model (complete graph) in terms of pairwise
correlations and more generally $k$th order moments. Concretely, we show that
$d$-regular Ramanujan graphs approximate the $k$th order moments of the
Curie-Weiss model to within average error $k/\sqrt{d}$ (averaged over the size
$k$ subsets). The result applies even in the low-temperature regime; we also
derive some simpler approximation results for functionals of Ising models that
hold only at high enough temperatures."
Guy Bresler,arXiv:1711.02198,https://arxiv.org/abs/1711.02198,"Abstract:  We consider an online model for recommendation systems, with each user being
recommended an item at each time-step and providing 'like' or 'dislike'
feedback. A latent variable model specifies the user preferences: both users
and items are clustered into types. All users of a given type have identical
preferences for the items, and similarly, items of a given type are either all
liked or all disliked by a given user. The model captures structure in both the
item and user spaces, and in this paper, we assume that the type preference
matrix is randomly generated. We describe two algorithms inspired by user-user
and item-item collaborative filtering (CF), modified to explicitly make
exploratory recommendations, and prove performance guarantees in terms of their
expected regret. For two regimes of model parameters, with structure only in
item space or only in user space, we prove information-theoretic lower bounds
on regret that match our upper bounds up to logarithmic factors. Our analysis
elucidates system operating regimes in which existing CF algorithms are nearly
optimal."
Guy Bresler,arXiv:1604.06749,https://arxiv.org/abs/1604.06749,"Abstract:  We study the problem of learning a tree Ising model from samples such that
subsequent predictions made using the model are accurate. The prediction task
considered in this paper is that of predicting the values of a subset of
variables given values of some other subset of variables. Virtually all
previous work on graphical model learning has focused on recovering the true
underlying graph. We define a distance (""small set TV"" or ssTV) between
distributions $P$ and $Q$ by taking the maximum, over all subsets $\mathcal{S}$
of a given size, of the total variation between the marginals of $P$ and $Q$ on
$\mathcal{S}$; this distance captures the accuracy of the prediction task of
interest. We derive non-asymptotic bounds on the number of samples needed to
get a distribution (from the same class) with small ssTV relative to the one
generating the samples. One of the main messages of this paper is that far
fewer samples are needed than for recovering the underlying tree, which means
that accurate predictions are possible using the wrong tree."
Guy Bresler,arXiv:1507.05371,https://arxiv.org/abs/1507.05371,"Abstract:  There is much empirical evidence that item-item collaborative filtering works
well in practice. Motivated to understand this, we provide a framework to
design and analyze various recommendation algorithms. The setup amounts to
online binary matrix completion, where at each time a random user requests a
recommendation and the algorithm chooses an entry to reveal in the user's row.
The goal is to minimize regret, or equivalently to maximize the number of +1
entries revealed at any time. We analyze an item-item collaborative filtering
algorithm that can achieve fundamentally better performance compared to
user-user collaborative filtering. The algorithm achieves good ""cold-start""
performance (appropriately defined) by quickly making good recommendations to
new users about whom there is little information."
Guy Bresler,arXiv:1412.1443,https://arxiv.org/abs/1412.1443,"Abstract:  In this paper we investigate the computational complexity of learning the
graph structure underlying a discrete undirected graphical model from i.i.d.
samples. We first observe that the notoriously difficult problem of learning
parities with noise can be captured as a special case of learning graphical
models. This leads to an unconditional computational lower bound of $\Omega
(p^{d/2})$ for learning general graphical models on $p$ nodes of maximum degree
$d$, for the class of so-called statistical algorithms recently introduced by
Feldman et al (2013). The lower bound suggests that the $O(p^d)$ runtime
required to exhaustively search over neighborhoods cannot be significantly
improved without restricting the class of models.
Aside from structural assumptions on the graph such as it being a tree,
hypertree, tree-like, etc., many recent papers on structure learning assume
that the model has the correlation decay property. Indeed, focusing on
ferromagnetic Ising models, Bento and Montanari (2009) showed that all known
low-complexity algorithms fail to learn simple graphs when the interaction
strength exceeds a number related to the correlation decay threshold. Our
second set of results gives a class of repelling (antiferromagnetic) models
that have the opposite behavior: very strong interaction allows efficient
learning in time $O(p^2)$. We provide an algorithm whose performance
interpolates between $O(p^2)$ and $O(p^{d+2})$ depending on the strength of the
repulsion."
Guy Bresler,arXiv:1411.6591,https://arxiv.org/abs/1411.6591,"Abstract:  Despite the prevalence of collaborative filtering in recommendation systems,
there has been little theoretical development on why and how well it works,
especially in the ""online"" setting, where items are recommended to users over
time. We address this theoretical gap by introducing a model for online
recommendation systems, cast item recommendation under the model as a learning
problem, and analyze the performance of a cosine-similarity collaborative
filtering method. In our model, each of $n$ users either likes or dislikes each
of $m$ items. We assume there to be $k$ types of users, and all the users of a
given type share a common string of probabilities determining the chance of
liking each item. At each time step, we recommend an item to each user, where a
key distinction from related bandit literature is that once a user consumes an
item (e.g., watches a movie), then that item cannot be recommended to the same
user again. The goal is to maximize the number of likable items recommended to
users over time. Our main result establishes that after nearly $\log(km)$
initial learning time steps, a simple collaborative filtering algorithm
achieves essentially optimal performance without knowing $k$. The algorithm has
an exploitation step that uses cosine similarity and two types of exploration
steps, one to explore the space of items (standard in the literature) and the
other to explore similarity between users (novel to this work)."
Guy Bresler,arXiv:1411.6156,https://arxiv.org/abs/1411.6156,"Abstract:  We consider the problem of reconstructing the graph underlying an Ising model
from i.i.d. samples. Over the last fifteen years this problem has been of
significant interest in the statistics, machine learning, and statistical
physics communities, and much of the effort has been directed towards finding
algorithms with low computational cost for various restricted classes of
models. Nevertheless, for learning Ising models on general graphs with $p$
nodes of degree at most $d$, it is not known whether or not it is possible to
improve upon the $p^{d}$ computation needed to exhaustively search over all
possible neighborhoods for each node.
In this paper we show that a simple greedy procedure allows to learn the
structure of an Ising model on an arbitrary bounded-degree graph in time on the
order of $p^2$. We make no assumptions on the parameters except what is
necessary for identifiability of the model, and in particular the results hold
at low-temperatures as well as for highly non-uniform models. The proof rests
on a new structural property of Ising models: we show that for any node there
exists at least one neighbor with which it has a high mutual information. This
structural property may be of independent interest."
Guy Bresler,arXiv:1410.7659,https://arxiv.org/abs/1410.7659,"Abstract:  In this paper we consider the problem of learning undirected graphical models
from data generated according to the Glauber dynamics. The Glauber dynamics is
a Markov chain that sequentially updates individual nodes (variables) in a
graphical model and it is frequently used to sample from the stationary
distribution (to which it converges given sufficient time). Additionally, the
Glauber dynamics is a natural dynamical model in a variety of settings. This
work deviates from the standard formulation of graphical model learning in the
literature, where one assumes access to i.i.d. samples from the distribution.
Much of the research on graphical model learning has been directed towards
finding algorithms with low computational cost. As the main result of this
work, we establish that the problem of reconstructing binary pairwise graphical
models is computationally tractable when we observe the Glauber dynamics.
Specifically, we show that a binary pairwise graphical model on $p$ nodes with
maximum degree $d$ can be learned in time $f(d)p^2\log p$, for a function
$f(d)$, using nearly the information-theoretic minimum number of samples."
Guy Bresler,arXiv:1409.3836,https://arxiv.org/abs/1409.3836,"Abstract:  We consider the problem of learning the canonical parameters specifying an
undirected graphical model (Markov random field) from the mean parameters. For
graphical models representing a minimal exponential family, the canonical
parameters are uniquely determined by the mean parameters, so the problem is
feasible in principle. The goal of this paper is to investigate the
computational feasibility of this statistical task. Our main result shows that
parameter estimation is in general intractable: no algorithm can learn the
canonical parameters of a generic pair-wise binary graphical model from the
mean parameters in time bounded by a polynomial in the number of variables
(unless RP = NP). Indeed, such a result has been believed to be true (see the
monograph by Wainwright and Jordan (2008)) but no proof was known.
Our proof gives a polynomial time reduction from approximating the partition
function of the hard-core model, known to be hard, to learning approximate
parameters. Our reduction entails showing that the marginal polytope boundary
has an inherent repulsive property, which validates an optimization procedure
over the polytope that does not use any knowledge of its structure (as required
by the ellipsoid method and others)."
Guy Bresler,arXiv:1303.5678,https://arxiv.org/abs/1303.5678,"Abstract:  We study vector space interference alignment for the MIMO interference
channel with no time or frequency diversity, and no symbol extensions. We prove
both necessary and sufficient conditions for alignment. In particular, we
characterize the feasibility of alignment for the symmetric three-user channel
where all users transmit along d dimensions, all transmitters have M antennas
and all receivers have N antennas, as well as feasibility of alignment for the
fully symmetric (M=N) channel with an arbitrary number of users.
An implication of our results is that the total degrees of freedom available
in a K-user interference channel, using only spatial diversity from the
multiple antennas, is at most 2. This is in sharp contrast to the K/2 degrees
of freedom shown to be possible by Cadambe and Jafar with arbitrarily large
time or frequency diversity.
Moving beyond the question of feasibility, we additionally discuss
computation of the number of solutions using Schubert calculus in cases where
there are a finite number of solutions."
Guy Bresler,arXiv:1301.0068,https://arxiv.org/abs/1301.0068,"Abstract:  We present a framework for the design of optimal assembly algorithms for
shotgun sequencing under the criterion of complete reconstruction. We derive a
lower bound on the read length and the coverage depth required for
reconstruction in terms of the repeat statistics of the genome. Building on
earlier works, we design a de Brujin graph based assembly algorithm which can
achieve very close to the lower bound for repeat statistics of a wide range of
sequenced genomes, including the GAGE datasets. The results are based on a set
of necessary and sufficient conditions on the DNA sequence and the reads for
reconstruction. The conditions can be viewed as the shotgun sequencing analogue
of Ukkonen-Pevzner's necessary and sufficient conditions for Sequencing by
Hybridization."
Guy Bresler,arXiv:1203.6233,https://arxiv.org/abs/1203.6233,"Abstract:  DNA sequencing is the basic workhorse of modern day biology and medicine.
Shotgun sequencing is the dominant technique used: many randomly located short
fragments called reads are extracted from the DNA sequence, and these reads are
assembled to reconstruct the original sequence. A basic question is: given a
sequencing technology and the statistics of the DNA sequence, what is the
minimum number of reads required for reliable reconstruction? This number
provides a fundamental limit to the performance of {\em any} assembly
algorithm. For a simple statistical model of the DNA sequence and the read
process, we show that the answer admits a critical phenomena in the asymptotic
limit of long DNA sequences: if the read length is below a threshold,
reconstruction is impossible no matter how many reads are observed, and if the
read length is above the threshold, having enough reads to cover the DNA
sequence is sufficient to reconstruct. The threshold is computed in terms of
the Renyi entropy rate of the DNA sequence. We also study the impact of noise
in the read process on the performance."
Guy Bresler,arXiv:1110.5092,https://arxiv.org/abs/1110.5092,"Abstract:  This paper studies vector space interference alignment for the three-user
MIMO interference channel with no time or frequency diversity. The main result
is a characterization of the feasibility of interference alignment in the
symmetric case where all transmitters have M antennas and all receivers have N
antennas. If N >= M and all users desire d transmit dimensions, then alignment
is feasible if and only if (2r+1)d <= max(rN,(r+1)M) for all nonnegative
integers r. The analogous result holds with M and N switched if M >= N.
It turns out that, just as for the 3-user parallel interference channel
\cite{BT09}, the length of alignment paths captures the essence of the problem.
In fact, for each feasible value of M and N the maximum alignment path length
dictates both the converse and achievability arguments.
One of the implications of our feasibility criterion is that simply counting
equations and comparing to the number of variables does not predict
feasibility. Instead, a more careful investigation of the geometry of the
alignment problem is required. The necessary condition obtained by counting
equations is implied by our new feasibility criterion."
Guy Bresler,arXiv:1104.0888,https://arxiv.org/abs/1104.0888,"Abstract:  Determining the feasibility conditions for vector space interference
alignment in the K-user MIMO interference channel with constant channel
coefficients has attracted much recent attention yet remains unsolved. The main
result of this paper is restricted to the symmetric square case where all
transmitters and receivers have N antennas, and each user desires d transmit
dimensions. We prove that alignment is possible if and only if the number of
antennas satisfies N>= d(K+1)/2. We also show a necessary condition for
feasibility of alignment with arbitrary system parameters. An algebraic
geometry approach is central to the results."
Guy Bresler,arXiv:0812.2265,https://arxiv.org/abs/0812.2265,"Abstract:  Exponential random graphs are used extensively in the sociology literature.
This model seeks to incorporate in random graphs the notion of reciprocity,
that is, the larger than expected number of triangles and other small
subgraphs. Sampling from these distributions is crucial for parameter
estimation hypothesis testing, and more generally for understanding basic
features of the network model itself. In practice sampling is typically carried
out using Markov chain Monte Carlo, in particular either the Glauber dynamics
or the Metropolis-Hasting procedure.
In this paper we characterize the high and low temperature regimes of the
exponential random graph model. We establish that in the high temperature
regime the mixing time of the Glauber dynamics is $\Theta(n^2 \log n)$, where
$n$ is the number of vertices in the graph; in contrast, we show that in the
low temperature regime the mixing is exponentially slow for any local Markov
chain. Our results, moreover, give a rigorous basis for criticisms made of such
models. In the high temperature regime, where sampling with MCMC is possible,
we show that any finite collection of edges are asymptotically independent;
thus, the model does not possess the desired reciprocity property, and is not
appreciably different from the Erdős-Rényi random graph."
Guy Bresler,arXiv:0809.3554,https://arxiv.org/abs/0809.3554,"Abstract:  Recently, Etkin, Tse, and Wang found the capacity region of the two-user
Gaussian interference channel to within one bit/s/Hz. A natural goal is to
apply this approach to the Gaussian interference channel with an arbitrary
number of users. We make progress towards this goal by finding the capacity
region of the many-to-one and one-to-many Gaussian interference channels to
within a constant number of bits. The result makes use of a deterministic model
to provide insight into the Gaussian channel. The deterministic model makes
explicit the dimension of signal scale. A central theme emerges: the use of
lattice codes for alignment of interfering signals on the signal scale."
Guy Bresler,arXiv:0807.3222,https://arxiv.org/abs/0807.3222,"Abstract:  This paper explores the two-user Gaussian interference channel through the
lens of a natural deterministic channel model. The main result is that the
deterministic channel uniformly approximates the Gaussian channel, the capacity
regions differing by a universal constant. The problem of finding the capacity
of the Gaussian channel to within a constant error is therefore reduced to that
of finding the capacity of the far simpler deterministic channel. Thus, the
paper provides an alternative derivation of the recent constant gap capacity
characterization of Etkin, Tse, and Wang. Additionally, the deterministic model
gives significant insight towards the Gaussian channel."
Guy Bresler,arXiv:0712.1402,https://arxiv.org/abs/0712.1402,"Abstract:  Markov random fields are used to model high dimensional distributions in a
number of applied areas. Much recent interest has been devoted to the
reconstruction of the dependency structure from independent samples from the
Markov random fields. We analyze a simple algorithm for reconstructing the
underlying graph defining a Markov random field on $n$ nodes and maximum degree
$d$ given observations. We show that under mild non-degeneracy conditions it
reconstructs the generating graph with high probability using $\Theta(d
\epsilon^{-2}\delta^{-4} \log n)$ samples where $\epsilon,\delta$ depend on the
local interactions. For most local interaction $\eps,\delta$ are of order
$\exp(-O(d))$.
Our results are optimal as a function of $n$ up to a multiplicative constant
depending on $d$ and the strength of the local interactions. Our results seem
to be the first results for general models that guarantee that {\em the}
generating model is reconstructed. Furthermore, we provide explicit $O(n^{d+2}
\epsilon^{-2}\delta^{-4} \log n)$ running time bound. In cases where the
measure on the graph has correlation decay, the running time is $O(n^2 \log n)$
for all fixed $d$. We also discuss the effect of observing noisy samples and
show that as long as the noise level is low, our algorithm is effective. On the
other hand, we construct an example where large noise implies
non-identifiability even for generic noise and interactions. Finally, we
briefly show that in some simple cases, models with hidden nodes can also be
recovered."
Tamara Broderick,arXiv:1811.11790,https://arxiv.org/abs/1811.11790,"Abstract:  Until recently, transcriptomics was limited to bulk RNA sequencing, obscuring
the underlying expression patterns of individual cells in favor of a global
average. Thanks to technological advances, we can now profile gene expression
across thousands or millions of individual cells in parallel. This new type of
data has led to the intriguing discovery that individual cell profiles can
reflect the imprint of time or dynamic processes. However, synthesizing this
information to reconstruct dynamic biological phenomena from data that are
noisy, heterogenous, and sparse---and from processes that may unfold
asynchronously---poses a complex computational and statistical challenge. Here,
we develop a full generative model for probabilistically reconstructing trees
of cellular differentiation from single-cell RNA-seq data. Specifically, we
extend the framework of the classical Dirichlet diffusion tree to
simultaneously infer branch topology and latent cell states along continuous
trajectories over the full tree. In tandem, we construct a novel Markov chain
Monte Carlo sampler that interleaves Metropolis-Hastings and message passing to
leverage model structure for efficient inference. Finally, we demonstrate that
these techniques can recover latent trajectories from simulated single-cell
transcriptomes. While this work is motivated by cellular differentiation, we
derive a tractable model that provides flexible densities for any data (coupled
with an appropriate noise model) that arise from continuous evolution along a
latent nonparametric tree."
Tamara Broderick,arXiv:1810.06587,https://arxiv.org/abs/1810.06587,"Abstract:  A central question in many probabilistic clustering problems is how many
distinct clusters are present in a particular dataset. A Bayesian nonparametric
(BNP) model addresses this question by placing a generative process on cluster
assignment. However, like all Bayesian approaches, BNP requires the
specification of a prior. In practice, it is important to quantitatively
establish that the prior is not too informative, particularly when the
particular form of the prior is chosen for mathematical convenience rather than
because of a considered subjective belief.
We derive local sensitivity measures for a truncated variational Bayes (VB)
approximation and approximate nonlinear dependence of a VB optimum on prior
parameters using a local Taylor series approximation. Using a stick-breaking
representation of a Dirichlet process, we consider perturbations both to the
scalar concentration parameter and to the functional form of the stick-
breaking distribution.
Unlike previous work on local Bayesian sensitivity for BNP, we pay special
attention to the ability of our sensitivity measures to extrapolate to
different priors, rather than treating the sensitivity as a measure of
robustness per se. Extrapolation motivates the use of multiplicative
perturbations to the functional form of the prior for VB. Additionally, we
linearly approximate only the computationally intensive part of inference --
the optimization of the global parameters -- and retain the nonlinearity of
easily computed quantities as functions of the global parameters.
We apply our methods to estimate sensitivity of the expected number of
distinct clusters present in the Iris dataset to the BNP prior specification.
We evaluate the accuracy of our approximations by comparing to the much more
expensive process of re-fitting the model."
Tamara Broderick,arXiv:1810.04249,https://arxiv.org/abs/1810.04249,"Abstract:  Kernel methods offer the flexibility to learn complex relationships in
modern, large data sets while enjoying strong theoretical guarantees on
quality. Unfortunately, these methods typically require cubic running time in
the data set size, a prohibitive cost in the large-data setting. Random feature
maps (RFMs) and the Nystrom method both consider low-rank approximations to the
kernel matrix as a potential solution. But, in order to achieve desirable
theoretical guarantees, the former may require a prohibitively large number of
features J+, and the latter may be prohibitively expensive for high-dimensional
problems. We propose to combine the simplicity and generality of RFMs with a
data-dependent feature selection scheme to achieve desirable theoretical
approximation properties of Nystrom with just O(log J+) features. Our key
insight is to begin with a large set of random features, then reduce them to a
small number of weighted features in a data-dependent, computationally
efficient way, while preserving the statistical guarantees of using the
original large set of features. We demonstrate the efficacy of our method with
theory and experiments--including on a data set with over 50 million
observations. In particular, we show that our method achieves small kernel
matrix approximation error and better test set accuracy with provably fewer
random features than state- of-the-art methods."
Tamara Broderick,arXiv:1809.09505,https://arxiv.org/abs/1809.09505,"Abstract:  Bayesian inference typically requires the computation of an approximation to
the posterior distribution. An important requirement for an approximate
Bayesian inference algorithm is to output high-accuracy posterior mean and
uncertainty estimates. Classical Monte Carlo methods, particularly Markov Chain
Monte Carlo, remain the gold standard for approximate Bayesian inference
because they have a robust finite-sample theory and reliable convergence
diagnostics. However, alternative methods, which are more scalable or apply to
problems where Markov Chain Monte Carlo cannot be used, lack the same
finite-data approximation theory and tools for evaluating their accuracy. In
this work, we develop a flexible new approach to bounding the error of mean and
uncertainty estimates of scalable inference algorithms. Our strategy is to
control the estimation errors in terms of Wasserstein distance, then bound the
Wasserstein distance via a generalized notion of Fisher distance. Unlike
computing the Wasserstein distance, which requires access to the normalized
posterior distribution, the Fisher distance is tractable to compute because it
requires access only to the gradient of the log posterior density. We
demonstrate the usefulness of our Fisher distance approach by deriving bounds
on the Wasserstein error of the Laplace approximation and Hilbert coresets. We
anticipate that our approach will be applicable to many other approximate
inference methods such as the integrated Laplace approximation, variational
inference, and approximate Bayesian computation"
Tamara Broderick,arXiv:1806.10234,https://arxiv.org/abs/1806.10234,"Abstract:  Gaussian processes (GPs) offer a flexible class of priors for nonparametric
Bayesian regression, but popular GP posterior inference methods are typically
prohibitively slow or lack desirable finite-data guarantees on quality. We
develop an approach to scalable approximate GP regression with finite-data
guarantees on the accuracy of pointwise posterior mean and variance estimates.
Our main contribution is a novel objective for approximate inference in the
nonparametric setting: the preconditioned Fisher (pF) divergence. We show that
unlike the Kullback--Leibler divergence (used in variational inference), the pF
divergence bounds the 2-Wasserstein distance, which in turn provides tight
bounds the pointwise difference of the mean and variance functions. We
demonstrate that, for sparse GP likelihood approximations, we can minimize the
pF divergence efficiently. Our experiments show that optimizing the pF
divergence has the same computational requirements as variational sparse GPs
while providing comparable empirical performance--in addition to our novel
finite-data quality guarantees."
Tamara Broderick,arXiv:1806.00550,https://arxiv.org/abs/1806.00550,"Abstract:  The error or variability of machine learning algorithms is often assessed by
repeatedly re-fitting a model with different weighted versions of the observed
data. The ubiquitous tools of cross-validation (CV) and the bootstrap are
examples of this technique. These methods are powerful in large part due to
their model agnosticism but can be slow to run on modern, large data sets due
to the need to repeatedly re-fit the model. In this work, we use a linear
approximation to the dependence of the fitting procedure on the weights,
producing results that can be faster than repeated re-fitting by orders of
magnitude. This linear approximation is sometimes known as the ""infinitesimal
jackknife"" in the statistics literature, where it is mostly used to as a
theoretical tool to prove asymptotic results. We provide explicit finite-sample
error bounds for the infinitesimal jackknife in terms of a small number of
simple, verifiable assumptions. Our results apply whether the weights and data
are stochastic, deterministic, or even adversarially chosen, and so can be used
as a tool for proving the accuracy of the infinitesimal jackknife on a wide
variety of problems. As a corollary, we state mild regularity conditions under
which our approximation consistently estimates true leave-k-out
cross-validation for any fixed k. These theoretical results, together with
modern automatic differentiation software, support the application of the
infinitesimal jackknife to a wide variety of practical problems in machine
learning, providing a ""Swiss Army infinitesimal jackknife."" We demonstrate the
accuracy of our methods on a range of simulated and real datasets."
Tamara Broderick,arXiv:1803.05554,https://arxiv.org/abs/1803.05554,"Abstract:  Learning a Bayesian network (BN) from data can be useful for decision-making
or discovering causal relationships. However, traditional methods often fail in
modern applications, which exhibit a larger number of observed variables than
data points. The resulting uncertainty about the underlying network as well as
the desire to incorporate prior information recommend a Bayesian approach to
learning the BN, but the highly combinatorial structure of BNs poses a striking
challenge for inference. The current state-of-the-art methods such as order
MCMC are faster than previous methods but prevent the use of many natural
structural priors and still have running time exponential in the maximum
indegree of the true directed acyclic graph (DAG) of the BN. We here propose an
alternative posterior approximation based on the observation that, if we
incorporate empirical conditional independence tests, we can focus on a
high-probability DAG associated with each order of the vertices. We show that
our method allows the desired flexibility in prior specification, removes
timing dependence on the maximum indegree and yields provably good posterior
approximations; in addition, we show that it achieves superior accuracy,
scalability, and sampler mixing on several datasets."
Tamara Broderick,arXiv:1802.01737,https://arxiv.org/abs/1802.01737,"Abstract:  Coherent uncertainty quantification is a key strength of Bayesian methods.
But modern algorithms for approximate Bayesian posterior inference often
sacrifice accurate posterior uncertainty estimation in the pursuit of
scalability. This work shows that previous Bayesian coreset construction
algorithms---which build a small, weighted subset of the data that approximates
the full dataset---are no exception. We demonstrate that these algorithms scale
the coreset log-likelihood suboptimally, resulting in underestimated posterior
uncertainty. To address this shortcoming, we develop greedy iterative geodesic
ascent (GIGA), a novel algorithm for Bayesian coreset construction that scales
the coreset log-likelihood optimally. GIGA provides geometric decay in
posterior approximation error as a function of coreset size, and maintains the
fast running time of its predecessors. The paper concludes with validation of
GIGA on both synthetic and real datasets, demonstrating that it reduces
posterior approximation error by orders of magnitude compared with previous
coreset constructions."
